"i","j","rho","gini","o_bar","raw","gini","over","cw","oracle","seed"
11,12,0.010638389138398,0.136757636984929,0.0940760356542555,0.010638389138398,0.00918350817850454,0.00100081747588777,0.000863948042832141,0.261374511450411,202608250001
11,13,0.0831393166317156,0.109026157822293,0.0984727462162931,0.0831393166317156,0.0740749563753885,0.00818695682727097,0.00729436438013662,0.341954797834405,202608250001
11,14,0.236295779688299,0.132807732639828,0.0799595593505036,0.236295779688299,0.204913872955536,0.0188941064202601,0.0163848229863297,0.708833120007503,202608250001
11,15,0.15721630969074,0.12025050517676,0.106446324259347,0.15721630969074,0.138310969028402,0.0167350982801984,0.0147226942578218,0.464471540281193,202608250001
12,13,0.263871327724765,0.196681811019788,0.0896739448172398,0.263871327724765,0.211972637111662,0.0236623828812423,0.019008422563116,0.484297833037517,202608250001
12,14,0.111520372947311,0.184795079981263,0.115521309946705,0.111520372947311,0.0909119567089722,0.0128829795686184,0.0105022683288386,0.421673338035625,202608250001
12,15,0.156237182637478,0.175557612685797,0.108626258470068,0.156237182637478,0.128808555840888,0.0169714605838139,0.0139919914799284,0.528972758592919,202608250001
13,14,0.158465639251746,0.168433431318101,0.126592182068973,0.158465639251746,0.131774727886558,0.0200605110558332,0.0166816503447045,0.57745139673327,202608250001
13,15,0.215193653096009,0.150973853413825,0.115707764918399,0.215193653096009,0.182705038057907,0.0248995766243646,0.0211403915930115,0.554465586426247,202608250001
14,15,0.271893208264448,0.204257357356536,0.127399684908178,0.271893208264448,0.216357020061161,0.0346391090615642,0.0275638161834643,0.649415573470517,202608250001
1,6,0.248015177700578,0.223541966802952,0.0358798904431505,0.248015177700578,0.192573377080407,0.00889875740413523,0.00690951167191252,0.951198703077283,202608250001
2,7,0.130257129046699,0.15468688521279,0.0160090710762834,0.130257129046699,0.110108059477705,0.00208529563710124,0.00176272775025023,0.876808484824944,202608250001
3,8,0.144921678402029,0.162881004292333,0.0273157253796603,0.144921678402029,0.121316689880176,0.00395864076878927,0.0033138533847363,0.948030447777397,202608250001
4,9,0.224565401843471,0.0660706772555475,-0.0106658301133234,0.224565401843471,0.209728213655509,0,0,0.944741069604073,202608250001
5,10,0.229506128426687,0.143681873414555,0.00998629727476189,0.229506128426687,0.196530257934219,0.00229191642484858,0.00196260957921674,0.970868897872992,202608250001
6,11,0.088577967725555,0.200755698083125,0.0233697924281632,0.088577967725555,0.0707954359800267,0.00207004871945476,0.00165447464371454,0.758218747422539,202608250001
1,2,0.341211892999734,0.16013806564309,0.15630356588616,0.341211892999734,0.286570880480339,0.0533326355986252,0.0447920504982135,0.341211892999668,202608250002
1,3,0.308884869135227,0.102146634567612,0.139749141266043,0.308884869135227,0.277333319284206,0.043166395211722,0.0387570932144291,0.308884869135241,202608250002
1,4,0.233005156273452,0.109969532177615,0.141179462429043,0.233005156273452,0.207381688243089,0.0328955427058812,0.0292780352637867,0.233005156273559,202608250002
1,5,0.281432601002969,0.152132137109863,0.128135701921029,0.281432601002969,0.23861765796,0.0360615638729762,0.0305754410934565,0.28143260100293,202608250002
2,3,0.304918456225834,0.14991865219532,0.139707733392743,0.304918456225834,0.259205492238979,0.0425994663889257,0.0362130118036581,0.304918456225809,202608250002
2,4,0.384969771522938,0.200105774728416,0.128403961834776,0.384969771522938,0.307935097145319,0.0494316438501738,0.0395400864614357,0.384969771522613,202608250002
2,5,0.337671401897506,0.229299556703101,0.103567078889289,0.337671401897506,0.260243499131093,0.0349716407189758,0.0269526590049345,0.337671401897402,202608250002
3,4,0.310385634399037,0.0931139449615213,0.136000046344431,0.310385634399037,0.281484403520758,0.0422124606629148,0.0382818919240577,0.310385634399068,202608250002
3,5,0.195700375347114,0.141158807195866,0.125042214478467,0.195700375347114,0.168075543795332,0.0244708083076702,0.0210165381958408,0.195700375347414,202608250002
4,5,0.277426630292211,0.183625709875232,0.114314108722083,0.277426630292211,0.22648396836651,0.0317137779776248,0.025890312983658,0.277426630292239,202608250002
6,7,0.344117555033079,0.197066754423228,0.106948114106046,0.344117555033079,0.276303425322654,0.0368027235415713,0.0295501302592985,0.344117555033013,202608250002
6,8,0.21560569484322,0.283551868429576,0.0938751340389426,0.21560569484322,0.154470297226368,0.0202400135029666,0.0145009198571606,0.215605694843231,202608250002
6,9,0.212853480543768,0.199191599610064,0.0807879272444216,0.212853480543768,0.170454855271685,0.0171959914998919,0.0137706944461473,0.212853480543767,202608250002
6,10,0.237384589686275,0.255466215037091,0.109141012961478,0.237384589686275,0.17674084705099,0.0259083945798048,0.0192896750788146,0.237384589685977,202608250002
7,8,0.275397361850292,0.147913650447996,0.113862197485257,0.275397361850292,0.234662332735268,0.0313573488019167,0.0267191688722541,0.275397361850544,202608250002
7,9,0.201531845731998,0.0259793014340679,0.131527339356053,0.201531845731998,0.196296189163162,0.0265069474646443,0.0258183154863633,0.201531845732417,202608250002
7,10,0.281496352035476,0.101188591172248,0.119053615704827,0.281496352035476,0.253012132752879,0.0335131585175422,0.0301220092214199,0.281496352035278,202608250002
8,9,0.271616362530098,0.148473043472631,0.110313313313707,0.271616362530098,0.231288654528289,0.0299629009009121,0.0255142178128848,0.27161636253012,202608250002
8,10,0.278304319136215,0.207528847516689,0.100483453779234,0.278304319136215,0.220548144526959,0.0279649791884851,0.0221614392866706,0.278304319136007,202608250002
9,10,0.308551460647654,0.101335641234501,0.0982576695718864,0.308551460647654,0.277284200529082,0.0303175474662401,0.0272452993530912,0.308551460647758,202608250002
11,12,0.224091309832411,0.141932427035512,0.0810013442167757,0.224091309832411,0.19228548635033,0.0181516973237233,0.0155753828677532,0.413945844578811,202608250002
11,13,0.158403117716068,0.174277445761246,0.0702993333896431,0.158403117716068,0.130797026959893,0.0111356335822807,0.00919494380462768,0.426992340093505,202608250002
11,14,0.0997747328204596,0.138238655527703,0.0707770343662144,0.0997747328204596,0.0859820078997235,0.00706175969371353,0.00608555152799485,0.256937758077861,202608250002
11,15,0.0838759383837522,0.118530812419165,0.0693149347196433,0.0838759383837522,0.0739340552647062,0.00581385519361861,0.00512473421423161,0.45080450664184,202608250002
12,13,0.16668605857274,0.233467171552306,0.125186817501117,0.16668605857274,0.12777033594056,0.0208668971945261,0.0159951617274474,0.603157622335397,202608250002
12,14,0.21001349961865,0.171431345495427,0.0865421560465481,0.21001349961865,0.174010602806821,0.0181750210558789,0.0150592527418618,0.549571346804297,202608250002
12,15,0.0744673792359732,0.173180395964827,0.097491498099196,0.0744673792359732,0.0615710890134244,0.00725993636123599,0.00600265770751769,0.506859435229628,202608250002
13,14,0.114996949206645,0.212127342249445,0.0925578626795522,0.114996949206645,0.0906029520046451,0.0106438718332361,0.008386015590008,0.517323440363775,202608250002
13,15,0.10236261061881,0.204521201424144,0.0788032576149114,0.10236261061881,0.0814272865141392,0.00806650717472895,0.00641673543605691,0.468381312023359,202608250002
14,15,0.146175209446268,0.18949661027688,0.0658539373671563,0.146175209446268,0.118475502749687,0.00962621308750549,0.00780207833762026,0.573026305242751,202608250002
1,6,0.202341337950835,0.221710953646294,0.0103182998318963,0.202341337950835,0.157480046951689,0.00208781859336378,0.00162492634198863,0.861192356776068,202608250002
2,7,0.208600663852245,0.145341263283028,-0.0146587952529936,0.208600663852245,0.178282379846282,0,0,0.830398952489831,202608250002
3,8,0.240833709379436,0.154980710337018,-0.00211329397182647,0.240833709379436,0.203509130026712,0,0,0.868000435602631,202608250002
4,9,0.169006889239085,0.0897634039305477,-0.0280301537908166,0.169006889239085,0.153836255573272,0,0,0.908496971529586,202608250002
5,10,0.102531577073325,0.182780047667688,-0.0309108091578184,0.102531577073325,0.0837908505284198,0,0,0.982231510315481,202608250002
6,11,0.153062578314254,0.20922259907176,-0.0208127391919862,0.153062578314254,0.121038427858721,0,0,0.96125885725522,202608250002
1,2,0.308655169148072,0.143843051638128,0.125997406840257,0.308655169148072,0.264257267713931,0.0388897509204981,0.0332957304706469,0.308655169148033,202608250003
1,3,0.126079868366102,0.0433333333333332,0.125907849488849,0.126079868366102,0.120616407403571,0.0158744450898131,0.0151865524692545,0.12607986836531,202608250003
1,4,0.20759586514591,0.0905264209570247,0.114326774342066,0.20759586514591,0.188802954468773,0.0237337656288823,0.0215852327706667,0.207595865146059,202608250003
1,5,0.304904142134548,0.137306894297827,0.092078958553323,0.304904142134548,0.26303870131951,0.0280752558663436,0.0242203296767191,0.304904142134539,202608250003
2,3,0.374079534863329,0.131666666666667,0.120650411463565,0.374079534863329,0.324825729439657,0.0451328498013597,0.0391903579108473,0.374079534863454,202608250003
2,4,0.351048811123198,0.184421142394751,0.123656779866131,0.351048811123198,0.286307988339539,0.0434095655593284,0.0354039238880172,0.351048811123272,202608250003
2,5,0.185242652372487,0.208120033855055,0.126028326886193,0.185242652372487,0.146689945289325,0.0233458215464651,0.0184870883758407,0.185242652372369,202608250003
3,4,0.248018468522794,0.075,0.107792651444826,0.248018468522794,0.229417083383584,0.0267345683293571,0.0247294757046554,0.248018468522785,202608250003
3,5,0.213336639083239,0.125,0.11450038396167,0.213336639083239,0.186669559197834,0.0244271270881231,0.0213737362021077,0.213336639083237,202608250003
4,5,0.159854161896258,0.169791666666667,0.106763866909222,0.159854161896258,0.132712257324289,0.0170666484655773,0.0141688737781929,0.159854161896133,202608250003
6,7,0.237934706019379,0.212859391847334,0.0947306507067597,0.237934706019379,0.18728806919672,0.0225397095269374,0.0177419206646179,0.2379347060208,202608250003
6,8,0.23278899593546,0.277063614052277,0.106806811046753,0.23278899593546,0.168291635409981,0.0248634503026421,0.0179746929039829,0.232788995935447,202608250003
6,9,0.13174481830851,0.207323010686371,0.0808214935745157,0.13174481830851,0.104431085934461,0.010647812986397,0.00844027634083173,0.131744818307934,202608250003
6,10,0.204344647354052,0.204403731212526,0.0890214508040578,0.204344647354052,0.162575838981576,0.0181910569715012,0.0144727370518268,0.204344647354035,202608250003
7,8,0.273012522245389,0.144829315263721,0.123342111824215,0.273012522245389,0.233472305590168,0.0336739410482018,0.0287969672239598,0.273012522245417,202608250003
7,9,0.231191028889843,0.072461161585474,0.099528171492367,0.231191028889843,0.214438658388345,0.0230100203708451,0.0213426875666683,0.231191028889739,202608250003
7,10,0.199473969691941,0.0587924267243818,0.115812044852644,0.199473969691941,0.187746410945406,0.0231014883248982,0.0217432957653324,0.199473969692482,202608250003
8,9,0.251154613405375,0.138083823953095,0.11359677541934,0.251154613405375,0.2164742239829,0.0285303542145416,0.0245907738058614,0.251154613405266,202608250003
8,10,0.365601695511628,0.139030746457489,0.104234947715076,0.365601695511628,0.314771818878523,0.0381084736161978,0.0328102240829823,0.365601695511643,202608250003
9,10,0.165018034923278,0.0358337134478834,0.104392260528324,0.165018034923278,0.159104825946104,0.0172266056935828,0.0166093124414793,0.165018034923616,202608250003
11,12,0.157288757970288,0.141859691238938,0.0965586812772925,0.157288757970288,0.134975823329267,0.0151875950493542,0.0130330875049908,0.412806586770619,202608250003
11,13,0.16962491673183,0.128782157574217,0.0913942718473516,0.16962491673183,0.147780253976758,0.0155027457518733,0.0135062687056225,0.532396394130042,202608250003
11,14,0.12532905747219,0.110281218786589,0.0931147476526718,0.12532905747219,0.111507616264783,0.0116699835600702,0.0103830035498462,0.393373023232112,202608250003
11,15,0.0979621201964595,0.160955554535052,0.0838967074082851,0.0979621201964595,0.0821945728168089,0.00821869933521761,0.0068958540261608,0.595035961449018,202608250003
12,13,0.172374121404897,0.184451448438118,0.130450562951296,0.172374121404897,0.140579465038516,0.022486301175504,0.0183386703536665,0.545692720749719,202608250003
12,14,0.241192500252949,0.151790165070269,0.105056642972158,0.241192500252949,0.204581850825843,0.0253388743866363,0.0214926824607939,0.379889823681498,202608250003
12,15,0.188596312851048,0.189825221132078,0.107334660406063,0.188596312851048,0.152795976059403,0.0202429211937028,0.016400304201749,0.65441826525726,202608250003
13,14,0.196730018245418,0.141535792516496,0.109738573594643,0.196730018245418,0.168885679201268,0.0215888715855003,0.0185332735361097,0.570762462356223,202608250003
13,15,0.18458338245091,0.185120982839593,0.103615877853535,0.18458338245091,0.150413125275741,0.0191257692098258,0.0155851880161396,0.638493173945972,202608250003
14,15,0.157001268518052,0.201578824597682,0.126352771388364,0.157001268518052,0.125353137349838,0.0198375453887446,0.0158387163063783,0.435605076684501,202608250003
1,6,0.163030783895466,0.211858768840343,-0.00652174264472004,0.163030783895466,0.128491282736296,0,0,0.968556742119666,202608250003
2,7,0.186715755867454,0.151582462546401,0.00110730571866334,0.186715755867454,0.158412921796852,0.00020675142423658,0.000175411534215824,0.939284790369912,202608250003
3,8,0.235562663261294,0.128333333333333,0.000644780571370913,0.235562663261294,0.205332121476095,0.000151886228611271,0.000132394162606158,0.984994256055669,202608250003
4,9,0.18998208948256,0.0861287786126159,-0.0152334138572095,0.18998208948256,0.173619164157154,0,0,0.870616372539696,202608250003
5,10,0.152301539215136,0.133906224995999,-0.00261308116603678,0.152301539215136,0.131907415037757,0,0,0.809938452044059,202608250003
6,11,0.0622820050766185,0.214793924693444,-0.000272804838395473,0.0622820050766185,0.0489042087684346,0,0,0.864823468418381,202608250003
1,2,0.320103133789537,0.189632010664488,0.125970547510812,0.320103133789537,0.259401332909024,0.0403235670233946,0.0326769279315841,0.320103133789514,202608250004
1,3,0.219717165586653,0.0963004855576508,0.133777712247115,0.219717165586653,0.198558295855308,0.0293932597536031,0.026562674567209,0.219717165585794,202608250004
1,4,0.303595876628166,0.0685384323247769,0.10112335881634,0.303595876628166,0.282787891183805,0.0307006347674313,0.0285964613890961,0.303595876628141,202608250004
1,5,0.301619082317721,0.143602477722234,0.0969909736732442,0.301619082317721,0.25830583476859,0.0292543284724262,0.0250533344196857,0.301619082317677,202608250004
2,3,0.272740524140975,0.200028387827008,0.115378578106833,0.272740524140975,0.218184676801963,0.0314684138674981,0.0251738377741094,0.272740524141034,202608250004
2,4,0.270845889896851,0.215865050021888,0.12661726241943,0.270845889896851,0.212379728326045,0.0342937651162937,0.0268909397940261,0.270845889896686,202608250004
2,5,0.192471008220317,0.259454644061444,0.103276791202213,0.192471008220317,0.142533511290367,0.0198777881284491,0.0147204036848535,0.192471008220398,202608250004
3,4,0.164887679834077,0.092059144538295,0.107176271480322,0.164887679834077,0.149708261083648,0.0176720467376574,0.0160451732327479,0.164887679832799,202608250004
3,5,0.158091441099621,0.159259527324767,0.097973314391784,0.158091441099621,0.132913872916004,0.0154887424615033,0.0130220126582293,0.158091441099292,202608250004
4,5,0.166804062420278,0.165757434785519,0.102912393725027,0.166804062420278,0.139155048921689,0.0171662053467296,0.0143207791834542,0.166804062420284,202608250004
6,7,0.196938205899813,0.175742228284447,0.0943914749149215,0.196938205899813,0.162327846760639,0.0185892877219819,0.0153223648755001,0.196938205900064,202608250004
6,8,0.285463943928888,0.215684606858495,0.0897995061680392,0.285463943928888,0.22389376541031,0.025634521193595,0.0201055495679487,0.285463943928922,202608250004
6,9,0.153663209546367,0.164499573869871,0.0782679807513001,0.153663209546367,0.128385677056513,0.0120269091269581,0.0100484877006018,0.153663209545367,202608250004
6,10,0.206879409346268,0.1683469467209,0.0814819073773873,0.206879409346268,0.172051892443401,0.0168569288706412,0.0140191163641774,0.206879409346981,202608250004
7,8,0.253203751424921,0.137076440825044,0.114518605661615,0.253203751424921,0.218495482376044,0.0289965405614722,0.0250217979850666,0.253203751424909,202608250004
7,9,0.179217206411685,0.120774750384353,0.107005725529796,0.179217206411685,0.157572293042733,0.0191772671995055,0.0168611375404312,0.179217206411607,202608250004
7,10,0.146715355246491,0.104410306449055,0.0952899101425712,0.146715355246491,0.131396760044423,0.0139804930179735,0.012520785457658,0.14671535524687,202608250004
8,9,0.250802704441948,0.125735103680608,0.0933092041628052,0.250802704441948,0.219268000395563,0.0234022007533574,0.0204597226152796,0.250802704442122,202608250004
8,10,0.257607751227501,0.134451314581564,0.0980446763625731,0.257607751227501,0.222972050428563,0.0252570685975906,0.0218612225221678,0.25760775122728,202608250004
9,10,0.193198318828935,0.0680840380996555,0.0952568740555001,0.193198318828935,0.180044597128996,0.0184034679244222,0.01715048551309,0.193198318828745,202608250004
11,12,0.26642696521999,0.144083419324194,0.0962652357749121,0.26642696521999,0.228039257070926,0.0256476546236966,0.0219522528478684,0.640785871050927,202608250004
11,13,0.0701785721651013,0.124326504986656,0.101343094885034,0.0701785721651013,0.0614535155628604,0.00711211369782408,0.00622788945870589,0.520284820273141,202608250004
11,14,0.231524300243035,0.124183482578852,0.109675079266603,0.231524300243035,0.202772806337223,0.0253924459812997,0.0222391236081465,0.559380296033608,202608250004
11,15,0.114953677189985,0.164315214473284,0.0798668657529425,0.114953677189985,0.0960650390680202,0.00918098990393964,0.00767241357879674,0.304520644157503,202608250004
12,13,0.237718140975738,0.1818626062524,0.111848599628627,0.237718140975738,0.194486100304415,0.0265884411744568,0.0217529979662814,0.648719845998577,202608250004
12,14,0.224706895791414,0.154842802351661,0.144365541751081,0.224706895791414,0.189912650339329,0.0324399327461312,0.0274168426516208,0.63114317036298,202608250004
12,15,0.144881781632624,0.193813927031246,0.113820991297583,0.144881781632624,0.116801674579122,0.0164905880063852,0.0132944823858133,0.545237747703996,202608250004
13,14,0.294542438013484,0.139915144157512,0.107424599472566,0.294542438013484,0.253331490338323,0.0316411034312716,0.0272140338833825,0.733504375525808,202608250004
13,15,0.0634515119564042,0.193325458962559,0.108720010813515,0.0634515119564042,0.0511847192855641,0.00689844906603411,0.00556480323421323,0.486085621982992,202608250004
14,15,0.187944662393357,0.214134167533513,0.102597891093571,0.187944662393357,0.147699288569389,0.0192827260038517,0.0151536355232401,0.491092765514998,202608250004
1,6,0.136114895254709,0.160371734912235,0.000788169461908586,0.136114895254709,0.114285913355314,0.000107281603750647,9.0076666832989e-05,0.968830610897781,202608250004
2,7,0.221769235776171,0.209141203726422,0.026028735407957,0.221769235776171,0.175388150856454,0.00577237275964278,0.00456513177233348,0.910168672086905,202608250004
3,8,0.210120783050724,0.133317804437407,0.0107053724775754,0.210120783050724,0.182107941587733,0.00224942124783782,0.00194953334582123,0.946804489815989,202608250004
4,9,0.147146446981223,0.0780934812488565,-0.0126880472845382,0.147146446981223,0.135655268683059,0,0,0.953767418776986,202608250004
5,10,0.125734441559988,0.154773505546847,-0.00128552706903249,0.125734441559988,0.106274081271774,0,0,0.850353572648656,202608250004
6,11,0.210845293686002,0.169481854320193,0.0106477466373293,0.210845293686002,0.175110842337413,0.00224502726684182,0.00186453588265808,0.966462152913272,202608250004
1,2,0.275789760638931,0.138930678579287,0.135052614565809,0.275789760638931,0.237474102048145,0.0372461282447662,0.0320714983732696,0.275789760638655,202608250005
1,3,0.258721386328626,0.0584946513077762,0.114744060511824,0.258721386328626,0.243587569049469,0.0296867424085949,0.0279502267629404,0.258721386328919,202608250005
1,4,0.286334179399002,0.0652729781921977,0.122069589525724,0.286334179399002,0.26764429475141,0.0349526957464213,0.0326712291992066,0.286334179398927,202608250005
1,5,0.296477354596494,0.174931963544781,0.111854068873876,0.296477354596494,0.244613988810367,0.0331621984405808,0.0273610699519083,0.296477354596367,202608250005
2,3,0.270561067306753,0.135453189907318,0.107422313858448,0.270561067306753,0.233912707675325,0.0290642958901026,0.0251274442993781,0.270561067306639,202608250005
2,4,0.219396671316441,0.160358528318837,0.143117031991156,0.219396671316441,0.184214543986085,0.0313994004275481,0.0263642387848927,0.219396671315905,202608250005
2,5,0.28748725979657,0.248092094432648,0.156490862020678,0.28748725979657,0.216163943390936,0.0449891291055279,0.0338276818390367,0.287487259796492,202608250005
3,4,0.286738843037945,0.0617762851571753,0.128377948040381,0.286738843037945,0.269025182504794,0.0368109442926841,0.0345369009011543,0.286738843037938,202608250005
3,5,0.220447859763893,0.173174288807473,0.124206466288779,0.220447859763893,0.182271958430151,0.0273810496621974,0.0226393558601442,0.220447859763842,202608250005
4,5,0.335100426387901,0.200506287957726,0.147910648293292,0.335100426387901,0.267910683799812,0.0495649213103931,0.0396268429255294,0.335100426387861,202608250005
6,7,0.213745759586586,0.205269332172314,0.0949171327008827,0.213745759586586,0.169870310261584,0.020288134626931,0.0161236027810389,0.213745759605068,202608250005
6,8,0.277974012997732,0.291837331269882,0.0641265115884515,0.277974012997732,0.196850818882094,0.0178255037657874,0.0126233563182388,0.277974012997578,202608250005
6,9,0.147036152657008,0.215406697464892,0.0730439269695983,0.147036152657008,0.115363580605218,0.0107400979965692,0.0084266089566789,0.147036152656778,202608250005
6,10,0.176521918287726,0.222471543388967,0.0549735657524203,0.176521918287726,0.137250814684275,0.0097040392817337,0.00754516668561924,0.176521918287684,202608250005
7,8,0.260744251900952,0.167111118761547,0.0773858615655494,0.260744251900952,0.217170988255141,0.0201779185816198,0.0168059640331659,0.260744251900986,202608250005
7,9,0.152358655812134,0.0890152506133342,0.0994985517431305,0.152358655812134,0.138796411881906,0.0151594655988374,0.0138100419693927,0.152358655810802,202608250005
7,10,0.194506330700119,0.0692731253871,0.0995144106168391,0.194506330700119,0.181032269264945,0.0193561828608664,0.01801531957853,0.194506330699772,202608250005
8,9,0.261432839843234,0.173499181777461,0.0858662265969705,0.261432839843234,0.216074456040675,0.0224482514658686,0.0185534982042057,0.261432839843437,202608250005
8,10,0.159705772210466,0.185222534032444,0.0742165954249045,0.159705772210466,0.130124664382035,0.0118528186831661,0.00965740957124299,0.15970577220986,202608250005
9,10,0.21322888167694,0.082226398834536,0.0938244742040758,0.21322888167694,0.19569583860913,0.020006087708462,0.0183610591614273,0.213228881676939,202608250005
11,12,0.158164831692949,0.166740473738414,0.0892287039122267,0.158164831692949,0.13179235272771,0.0141128429364573,0.0117596608194366,0.386493743146313,202608250005
11,13,0.163794966475773,0.183652546230685,0.0639244332490298,0.163794966475773,0.133713603822727,0.0104705004010076,0.00854756634205315,0.531651602429922,202608250005
11,14,0.148064613945412,0.143089457330732,0.0901776602536308,0.148064613945412,0.126878128686079,0.0133521204519544,0.0114415727822697,0.328433465502933,202608250005
11,15,0.0829138672511277,0.169538634288393,0.0990958614068165,0.0829138672511277,0.0688567634338024,0.00821642109782094,0.00682342028615803,0.584042507040844,202608250005
12,13,0.144014394647616,0.215135515663499,0.107302430953391,0.144014394647616,0.113031783592134,0.0154530946379701,0.0121285851544336,0.660600221357252,202608250005
12,14,0.145747998617824,0.171392999144396,0.110808254606347,0.145747998617824,0.120767812015422,0.0161500813392093,0.0133820704620563,0.691019944742411,202608250005
12,15,0.252340142954609,0.179258401002213,0.0865624836284068,0.252340142954609,0.207106052419896,0.0218431894932982,0.0179276142719412,0.584042507040844,202608250005
13,14,0.126370062658397,0.189600084984612,0.091682844530751,0.126370062658397,0.102410288038854,0.0115859668080511,0.00938926651661569,0.678671560250255,202608250005
13,15,0.056847961807559,0.205772319356979,0.103317542850132,0.056847961807559,0.0451502248557007,0.00587339172999517,0.00466481029122196,0.536638649631033,202608250005
14,15,0.2333515880482,0.211812314507087,0.116784410264136,0.2333515880482,0.183924848089807,0.0272518275944086,0.0214795549170889,0.623076970079777,202608250005
1,6,0.25619007633831,0.202816913546771,-0.0220417059440218,0.25619007633831,0.204230395774063,0,0,0.939404610965841,202608250005
2,7,0.158492888753825,0.143714164398699,-0.00157311961821029,0.158492888753825,0.135715215683433,0,0,0.940499447619356,202608250005
3,8,0.035263656799902,0.166848840569292,-0.0516205389599317,0.035263656799902,0.0293799565486049,0,0,0.854670348919245,202608250005
4,9,0.223747961247053,0.0818118107975749,-0.00566042580950235,0.223747961247053,0.205442735375166,0,0,0.922532071934875,202608250005
5,10,0.0779859234613527,0.192613278997193,0.0042033861249378,0.0779859234613527,0.0629647990278374,0.000327804948617911,0.000264665362593109,0.896174381112623,202608250005
6,11,0.213476215084448,0.234086997856709,0.021524279567364,0.213476215084448,0.163504208781517,0.0045949217344604,0.00351931030025402,0.867984834657986,202608250005
1,2,0.302725684024992,0.166441916581519,0.111625786350364,0.302725684024992,0.252339440977421,0.0337919925277416,0.0281675885263159,0.302725684024904,202608250006
1,3,0.247056863507427,0.103396569121253,0.135806746144565,0.247056863507427,0.221512031442901,0.0335519887456257,0.0300828282221331,0.247056863507174,202608250006
1,4,0.106784251166877,0.0667034647584235,0.116881609335971,0.106784251166877,0.0996613716324121,0.0124811151281211,0.0116485815050266,0.106784251167386,202608250006
1,5,0.236143983235664,0.12075906214941,0.108715298847975,0.236143983235664,0.207627457287899,0.0256724637086163,0.022572281068099,0.236143983235327,202608250006
2,3,0.34144631569023,0.169619328726427,0.108345996277992,0.34144631569023,0.283530420826742,0.0369943412489077,0.0307193859195916,0.341446315690239,202608250006
2,4,0.222299846087098,0.173876830276243,0.0851062414767972,0.222299846087098,0.183647053478577,0.0189191043813434,0.0156295104798501,0.222299846087321,202608250006
